Feature,Importance
FP_1132,7.761175104390915e-06
FP_1095,7.733143838228865e-06
FP_1592,7.709115610482916e-06
FP_302,7.696503747720955e-06
FP_1565,7.603930393239204e-06
FP_850,7.5487452222431876e-06
FP_788,7.530878216608308e-06
FP_260,7.500235333591358e-06
FP_1215,7.48707772245488e-06
FP_636,7.451445611419375e-06
FP_560,7.4227541778054525e-06
FP_990,7.377727929670088e-06
FP_515,7.368052739299378e-06
FP_113,7.3550101565312e-06
FP_702,7.279683304985802e-06
FP_351,7.192580929266296e-06
FP_1407,7.146368839166895e-06
FP_386,7.103483993302712e-06
FP_1551,6.9934526078926005e-06
FP_608,6.9661664291823065e-06
FP_234,6.937842388080575e-06
FP_190,6.936874972754874e-06
FP_1947,6.896089216821139e-06
FP_435,6.887163454961201e-06
FP_125,6.8799799685184345e-06
FP_349,6.852685185440105e-06
FP_2031,6.8266592736456316e-06
FP_1740,6.719874236478593e-06
FP_40,6.706440703274096e-06
FP_780,6.685358123487044e-06
FP_1785,6.6600482225449e-06
FP_96,6.653058595154094e-06
FP_224,6.604954630254823e-06
FP_776,6.597896594436481e-06
FP_1490,6.493813104853512e-06
FP_173,6.478734992430634e-06
FP_1350,6.467412393483496e-06
FP_1483,6.427147713224875e-06
FP_1826,6.423301816638294e-06
FP_824,6.393223257654687e-06
FP_1559,6.363677282211308e-06
FP_1122,6.347174454479e-06
FP_250,6.337553988066773e-06
FP_1346,6.234450590033808e-06
FP_1231,6.22823215309048e-06
FP_85,6.175709418589557e-06
FP_487,6.174676185633027e-06
FP_16,6.17007220503794e-06
FP_1865,6.154769007649051e-06
FP_1848,6.0527888123396225e-06
FP_438,6.035194990440595e-06
FP_1756,6.0250269829068154e-06
FP_1467,5.989981414675005e-06
FP_1543,5.9727409783297565e-06
FP_466,5.914186898616269e-06
FP_813,5.866092237943101e-06
FP_1460,5.857262542962364e-06
FP_109,5.820017475211038e-06
FP_1519,5.663415519998018e-06
FP_706,5.663041974988933e-06
FP_1643,5.651804372358814e-06
FP_612,5.644112889388857e-06
FP_422,5.62466841487044e-06
FP_1807,5.6227225340267664e-06
FP_1606,5.5905197787337334e-06
FP_700,5.517886732439677e-06
FP_1397,5.511702401860135e-06
FP_1509,5.500251505721656e-06
FP_1650,5.464893361772529e-06
FP_66,5.421843146254505e-06
FP_982,5.4089932666580024e-06
FP_1421,5.396848061019933e-06
FP_10,5.373901241871135e-06
FP_1880,5.367148942404737e-06
FP_995,5.2635234903182065e-06
FP_605,5.199920188586744e-06
FP_1331,5.169478658161328e-06
FP_779,5.127964005805619e-06
FP_510,5.097848869481698e-06
FP_589,4.968391616667946e-06
FP_1281,4.955248889766803e-06
FP_508,4.883268763498332e-06
FP_1674,4.7914734605848725e-06
FP_1194,4.7777850574815515e-06
FP_195,4.7740841215555e-06
FP_390,4.7591089223078345e-06
FP_1330,4.7309278678249485e-06
FP_979,4.7265072658344214e-06
FP_1103,4.7151782248340725e-06
FP_398,4.714203713117719e-06
FP_1398,4.705314063116094e-06
FP_23,4.6516795342808706e-06
FP_823,4.603624085762362e-06
FP_326,4.59873307629659e-06
FP_1475,4.55625488736156e-06
FP_1234,4.55461419622259e-06
FP_1973,4.514758713746441e-06
FP_1558,4.469639510645486e-06
FP_382,4.468576508094918e-06
FP_1636,4.4167957431354805e-06
FP_851,4.379853455695759e-06
FP_1557,4.366894832835959e-06
FP_1478,4.3653917866498575e-06
FP_1829,4.312849199492718e-06
FP_181,4.297079987824661e-06
FP_225,4.296177164826798e-06
FP_688,4.288825728834838e-06
FP_1216,4.262920794424429e-06
FP_400,4.194489204198574e-06
FP_1337,4.12409753514559e-06
FP_1190,4.122034618169713e-06
FP_336,4.091437792448019e-06
FP_1595,4.074762540953911e-06
FP_1930,4.044898532230493e-06
FP_1793,4.015572663272288e-06
FP_1021,3.9672526286505025e-06
FP_778,3.881473935777411e-06
FP_999,3.8519743354572634e-06
FP_417,3.8033359168176036e-06
FP_148,3.799648633873165e-06
FP_1003,3.758065962649326e-06
FP_415,3.7383352232335006e-06
FP_1684,3.7183545530441063e-06
FP_1010,3.7156474234838263e-06
FP_528,3.7030756773521323e-06
FP_770,3.667434739238312e-06
FP_923,3.56796585391939e-06
FP_1704,3.5602769201943476e-06
FP_669,3.52440594893698e-06
FP_1492,3.511121863365756e-06
FP_1499,3.5082400852488843e-06
FP_453,3.4919280155673114e-06
FP_1680,3.4583122745908976e-06
FP_1016,3.445139747146273e-06
FP_365,3.3765382004061403e-06
FP_1628,3.313943044365578e-06
FP_2016,3.2752604685873487e-06
FP_2015,3.2405008796428256e-06
FP_1515,3.2348433471326887e-06
FP_22,3.2103115213814195e-06
FP_1815,3.2041479806832696e-06
FP_129,3.1574862421735678e-06
FP_1074,3.125973092341439e-06
FP_2003,3.0918101745157254e-06
FP_1555,3.0564019638403775e-06
FP_1979,3.021626224196622e-06
FP_1869,2.9887944875692566e-06
FP_668,2.9799700075925673e-06
FP_236,2.947235345775987e-06
FP_1608,2.931981731477881e-06
FP_1987,2.9002594000671842e-06
FP_1069,2.8901886760828753e-06
FP_580,2.878507847768981e-06
FP_1514,2.856573936456464e-06
FP_1622,2.7964439844392488e-06
FP_1572,2.7828934802253554e-06
FP_509,2.7571836970430044e-06
FP_1833,2.725009219948025e-06
FP_1784,2.7144444524791345e-06
FP_376,2.7024736975901835e-06
FP_1528,2.702331932720207e-06
FP_939,2.6943246688831147e-06
FP_1788,2.6891816617810765e-06
FP_1450,2.663402242235103e-06
FP_1424,2.625456062799713e-06
FP_682,2.594061930878368e-06
FP_1491,2.5848446599079673e-06
FP_477,2.543604873741065e-06
FP_1411,2.542591489481458e-06
FP_483,2.5381123288729248e-06
FP_1388,2.5336301531084285e-06
FP_429,2.5074080397916175e-06
FP_1698,2.5015965020192146e-06
FP_1108,2.4047684740746185e-06
FP_1211,2.3968123717095605e-06
FP_1426,2.382536019069229e-06
FP_1877,2.3557888727402075e-06
FP_1091,2.3109472626356397e-06
FP_300,2.2866961154610363e-06
FP_1193,2.2667537704686877e-06
FP_1355,2.193976972186367e-06
FP_1944,2.1143979647542602e-06
FP_1818,2.0895439890563725e-06
FP_1435,2.0563454485996953e-06
FP_37,2.05504792747845e-06
FP_178,2.0476860341890627e-06
FP_1635,2.0228602058691343e-06
FP_465,2.001895307207299e-06
FP_1176,1.999754621824018e-06
FP_907,1.9174445087975664e-06
FP_1371,1.8588004972421357e-06
FP_1505,1.8396595631432166e-06
FP_553,1.8205675500931334e-06
FP_1533,1.8058546309865726e-06
FP_315,1.7963348655441045e-06
FP_1113,1.7759775092739869e-06
FP_1732,1.7682967467921163e-06
FP_1821,1.7600877403793129e-06
FP_1059,1.7448394163417198e-06
FP_1361,1.7394715790577975e-06
FP_1068,1.7216864483631657e-06
FP_1002,1.7145111029362773e-06
FP_795,1.6640603736582016e-06
FP_166,1.6606753540035071e-06
FP_1541,1.6330114964400193e-06
FP_871,1.6313371589123018e-06
FP_174,1.603064015174525e-06
FP_1813,1.5980893305553242e-06
FP_337,1.5905194660024796e-06
FP_581,1.5491873586387012e-06
FP_188,1.5330357351792668e-06
FP_370,1.5057398993514505e-06
FP_1186,1.4989797904642945e-06
FP_290,1.4502325586855292e-06
FP_258,1.4493778971907364e-06
FP_1830,1.3648394987963621e-06
FP_696,1.361410052741838e-06
FP_616,1.3216738509630667e-06
FP_1782,1.3136126859066744e-06
FP_55,1.1961051620406889e-06
FP_229,1.1844446529043614e-06
FP_1957,1.1765628669554545e-06
FP_1835,1.1614382029475674e-06
FP_1131,1.119874868452747e-06
FP_891,1.0821139422577677e-06
FP_47,1.0635251976817674e-06
FP_1378,1.0398435151448405e-06
FP_920,1.0326669571751854e-06
FP_1081,1.0041595101702796e-06
FP_1485,9.342791935236491e-07
FP_19,9.23929992373398e-07
FP_1408,8.849684385390963e-07
FP_1133,8.244958865465795e-07
FP_1797,8.031592965129654e-07
FP_546,7.821567435469776e-07
FP_1345,7.809405819247132e-07
FP_1616,6.958383413156604e-07
FP_1135,6.86834939578529e-07
FP_1042,6.867469483279365e-07
FP_1545,6.793465882254341e-07
FP_1659,6.141715385994753e-07
FP_1029,5.953341041380754e-07
FP_521,5.903613656937452e-07
FP_1196,5.879795710536074e-07
FP_658,5.791612403718061e-07
FP_424,5.695253167433476e-07
FP_1448,5.625541530580068e-07
FP_321,5.460997641544753e-07
FP_1372,5.42849168976329e-07
FP_709,5.378705579392753e-07
FP_2005,5.29084929944242e-07
FP_1872,4.991877770811383e-07
FP_35,4.823048385143928e-07
FP_176,4.790315085141138e-07
FP_1078,4.585962907255304e-07
FP_1702,4.415919993401138e-07
FP_647,4.35224496946727e-07
FP_86,3.4359767987327236e-07
FP_444,3.369863979879437e-07
FP_159,3.323653184468288e-07
FP_1273,2.8008141044055585e-07
FP_1976,2.592653905836133e-07
FP_1868,2.5587390993501825e-07
FP_1229,2.349877562871638e-07
FP_279,2.1684261498055333e-07
FP_1776,2.0911563213534797e-07
FP_792,1.6073019861897614e-07
FP_860,1.591944969537448e-07
FP_1358,1.3582308773904626e-07
FP_1890,1.32895288181794e-07
FP_1414,1.2900463162311256e-07
FP_284,1.1656834498627879e-07
FP_1913,8.818094803112413e-08
FP_565,7.205161271195263e-08
FP_414,6.552669585502892e-08
FP_1933,5.6011610281501785e-08
FP_1609,5.3213205828133515e-08
FP_297,4.555855687862726e-08
FP_17,4.443114791805484e-08
FP_1739,2.830482566559387e-08
FP_243,2.268521792828988e-08
FP_1052,4.943808328909543e-09
FP_1364,2.1723519870924273e-09
FP_144,4.323052221891391e-10
FP_537,0.0
FP_6,0.0
FP_1931,0.0
FP_179,0.0
FP_402,0.0
FP_0,0.0
FP_520,0.0
FP_924,0.0
FP_1084,0.0
FP_445,0.0
FP_867,0.0
FP_1874,0.0
FP_1201,0.0
FP_1072,0.0
FP_1117,0.0
FP_367,0.0
FP_1857,0.0
FP_1351,0.0
FP_324,0.0
FP_1425,0.0
FP_124,0.0
FP_1207,0.0
FP_644,0.0
FP_439,0.0
FP_1710,0.0
FP_1899,0.0
FP_651,0.0
FP_1709,0.0
FP_1223,0.0
FP_1566,0.0
FP_1789,0.0
FP_1204,0.0
FP_256,0.0
FP_1393,0.0
FP_733,0.0
FP_1974,0.0
FP_1579,0.0
FP_972,0.0
FP_578,0.0
FP_51,0.0
FP_969,0.0
